district,week,program_count,available_count,low_cost_share,indoor_share,category_diversity,age_group,availability_share,count_scaled,diversity_scaled,choice_index
구로구,4,0,0,0.0,0.0,0,10-12세,0.0,0.0,0.0,0.0
구로구,5,1,0,1.0,0.0,1,10-12세,0.0,0.02,0.06666666666666667,17.033333333333335
구로구,6,0,0,0.0,0.0,0,10-12세,0.0,0.0,0.0,0.0
구로구,7,0,0,0.0,0.0,0,10-12세,0.0,0.0,0.0,0.0
구로구,8,1,0,1.0,0.0,1,10-12세,0.0,0.02,0.06666666666666667,17.033333333333335
구로구,9,2,1,1.0,1.0,2,10-12세,0.5,0.04,0.13333333333333333,39.06666666666666
구로구,10,0,0,0.0,0.0,0,10-12세,0.0,0.0,0.0,0.0
구로구,11,3,3,1.0,0.6666666666666666,2,10-12세,1.0,0.06,0.13333333333333333,46.43333333333333
구로구,12,2,0,1.0,0.0,2,10-12세,0.0,0.04,0.13333333333333333,19.066666666666666
구로구,13,0,0,0.0,0.0,0,10-12세,0.0,0.0,0.0,0.0
구로구,14,7,5,1.0,0.14285714285714285,3,10-12세,0.7142857142857143,0.14,0.2,39.614285714285714
구로구,15,8,5,1.0,0.25,3,10-12세,0.625,0.16,0.2,39.6
구로구,16,5,1,1.0,0.2,4,10-12세,0.2,0.1,0.26666666666666666,29.833333333333336
구로구,17,16,5,1.0,0.3125,5,10-12세,0.3125,0.32,0.3333333333333333,42.24166666666667
구로구,18,7,4,1.0,0.2857142857142857,5,10-12세,0.5714285714285714,0.14,0.3333333333333333,40.852380952380955
구로구,19,1,0,1.0,0.0,1,10-12세,0.0,0.02,0.06666666666666667,17.033333333333335
구로구,20,16,10,1.0,0.625,5,10-12세,0.625,0.32,0.3333333333333333,51.61666666666667
구로구,21,16,7,1.0,0.375,4,10-12세,0.4375,0.32,0.26666666666666666,44.03333333333334
구로구,22,9,3,1.0,0.0,2,10-12세,0.3333333333333333,0.18,0.13333333333333333,30.63333333333333
구로구,23,2,0,1.0,0.0,2,10-12세,0.0,0.04,0.13333333333333333,19.066666666666666
구로구,24,2,0,1.0,0.0,1,10-12세,0.0,0.04,0.06666666666666667,17.73333333333333
구로구,25,5,1,1.0,0.0,2,10-12세,0.2,0.1,0.13333333333333333,25.166666666666664
구로구,26,1,0,1.0,0.0,1,10-12세,0.0,0.02,0.06666666666666667,17.033333333333335
구로구,27,3,0,1.0,0.0,2,10-12세,0.0,0.06,0.13333333333333333,19.766666666666666
구로구,28,1,0,1.0,0.0,1,10-12세,0.0,0.02,0.06666666666666667,17.033333333333335
구로구,29,5,0,1.0,0.2,5,10-12세,0.0,0.1,0.3333333333333333,27.166666666666668
구로구,30,0,0,0.0,0.0,0,10-12세,0.0,0.0,0.0,0.0
구로구,31,1,0,1.0,0.0,1,10-12세,0.0,0.02,0.06666666666666667,17.033333333333335
구로구,32,2,0,1.0,0.0,2,10-12세,0.0,0.04,0.13333333333333333,19.066666666666666
구로구,33,3,0,1.0,0.0,1,10-12세,0.0,0.06,0.06666666666666667,18.433333333333334
구로구,34,2,0,1.0,0.0,2,10-12세,0.0,0.04,0.13333333333333333,19.066666666666666
구로구,35,1,0,1.0,0.0,1,10-12세,0.0,0.02,0.06666666666666667,17.033333333333335
구로구,36,2,0,1.0,0.5,2,10-12세,0.0,0.04,0.13333333333333333,24.066666666666663
구로구,37,4,0,1.0,0.25,1,10-12세,0.0,0.08,0.06666666666666667,21.633333333333333
구로구,38,0,0,0.0,0.0,0,10-12세,0.0,0.0,0.0,0.0
구로구,39,3,0,1.0,0.0,2,10-12세,0.0,0.06,0.13333333333333333,19.766666666666666
구로구,40,1,0,1.0,0.0,1,10-12세,0.0,0.02,0.06666666666666667,17.033333333333335
구로구,41,0,0,0.0,0.0,0,10-12세,0.0,0.0,0.0,0.0
구로구,42,2,0,1.0,0.5,2,10-12세,0.0,0.04,0.13333333333333333,24.066666666666663
구로구,43,4,1,1.0,0.0,2,10-12세,0.25,0.08,0.13333333333333333,25.466666666666665
구로구,44,4,0,1.0,0.25,2,10-12세,0.0,0.08,0.13333333333333333,22.966666666666665
구로구,45,4,0,1.0,0.0,3,10-12세,0.0,0.08,0.2,21.8
구로구,46,1,1,1.0,0.0,1,10-12세,1.0,0.02,0.06666666666666667,37.03333333333333
구로구,47,1,0,1.0,1.0,1,10-12세,0.0,0.02,0.06666666666666667,27.03333333333333
구로구,48,2,0,1.0,0.0,2,10-12세,0.0,0.04,0.13333333333333333,19.066666666666666
구로구,49,1,0,1.0,0.0,1,10-12세,0.0,0.02,0.06666666666666667,17.033333333333335
구로구,50,2,0,1.0,0.0,2,10-12세,0.0,0.04,0.13333333333333333,19.066666666666666
구로구,51,2,0,1.0,0.0,1,10-12세,0.0,0.04,0.06666666666666667,17.73333333333333
구로구,52,0,0,0.0,0.0,0,10-12세,0.0,0.0,0.0,0.0
금천구,1,2,2,1.0,1.0,1,10-12세,1.0,0.04,0.06666666666666667,47.73333333333333
금천구,2,1,1,1.0,1.0,1,10-12세,1.0,0.02,0.06666666666666667,47.033333333333324
금천구,3,2,0,1.0,0.0,2,10-12세,0.0,0.04,0.13333333333333333,19.066666666666666
금천구,4,0,0,0.0,0.0,0,10-12세,0.0,0.0,0.0,0.0
금천구,5,1,0,1.0,0.0,1,10-12세,0.0,0.02,0.06666666666666667,17.033333333333335
금천구,6,2,0,1.0,0.0,2,10-12세,0.0,0.04,0.13333333333333333,19.066666666666666
금천구,7,1,1,1.0,1.0,1,10-12세,1.0,0.02,0.06666666666666667,47.033333333333324
금천구,8,1,1,1.0,1.0,1,10-12세,1.0,0.02,0.06666666666666667,47.033333333333324
금천구,9,2,0,1.0,1.0,2,10-12세,0.0,0.04,0.13333333333333333,29.06666666666667
금천구,10,0,0,0.0,0.0,0,10-12세,0.0,0.0,0.0,0.0
금천구,11,4,3,1.0,1.0,2,10-12세,0.75,0.08,0.13333333333333333,45.46666666666667
금천구,12,0,0,0.0,0.0,0,10-12세,0.0,0.0,0.0,0.0
금천구,13,1,0,1.0,1.0,1,10-12세,0.0,0.02,0.06666666666666667,27.03333333333333
금천구,14,1,1,1.0,1.0,1,10-12세,1.0,0.02,0.06666666666666667,47.033333333333324
금천구,15,2,0,1.0,1.0,2,10-12세,0.0,0.04,0.13333333333333333,29.06666666666667
금천구,16,1,0,1.0,1.0,1,10-12세,0.0,0.02,0.06666666666666667,27.03333333333333
금천구,17,2,1,1.0,0.5,2,10-12세,0.5,0.04,0.13333333333333333,34.06666666666667
금천구,18,7,4,1.0,0.7142857142857143,4,10-12세,0.5714285714285714,0.14,0.26666666666666666,43.80476190476191
금천구,19,4,2,1.0,0.5,4,10-12세,0.5,0.08,0.26666666666666666,38.13333333333333
금천구,20,16,15,1.0,0.3125,9,10-12세,0.9375,0.32,0.6,60.075
금천구,21,0,0,0.0,0.0,0,10-12세,0.0,0.0,0.0,0.0
금천구,22,3,1,1.0,0.3333333333333333,3,10-12세,0.3333333333333333,0.06,0.2,31.100000000000005
금천구,23,0,0,0.0,0.0,0,10-12세,0.0,0.0,0.0,0.0
금천구,24,2,0,1.0,0.0,2,10-12세,0.0,0.04,0.13333333333333333,19.066666666666666
금천구,25,1,0,1.0,1.0,1,10-12세,0.0,0.02,0.06666666666666667,27.03333333333333
금천구,26,0,0,0.0,0.0,0,10-12세,0.0,0.0,0.0,0.0
금천구,27,0,0,0.0,0.0,0,10-12세,0.0,0.0,0.0,0.0
금천구,28,2,0,1.0,0.0,2,10-12세,0.0,0.04,0.13333333333333333,19.066666666666666
금천구,29,0,0,0.0,0.0,0,10-12세,0.0,0.0,0.0,0.0
금천구,30,0,0,0.0,0.0,0,10-12세,0.0,0.0,0.0,0.0
금천구,31,4,0,1.0,0.0,1,10-12세,0.0,0.08,0.06666666666666667,19.133333333333333
금천구,32,1,0,1.0,0.0,1,10-12세,0.0,0.02,0.06666666666666667,17.033333333333335
금천구,33,0,0,0.0,0.0,0,10-12세,0.0,0.0,0.0,0.0
금천구,34,2,0,1.0,0.0,2,10-12세,0.0,0.04,0.13333333333333333,19.066666666666666
금천구,35,1,0,1.0,0.0,1,10-12세,0.0,0.02,0.06666666666666667,17.033333333333335
금천구,36,3,0,1.0,0.3333333333333333,3,10-12세,0.0,0.06,0.2,24.433333333333334
금천구,37,3,0,1.0,0.0,1,10-12세,0.0,0.06,0.06666666666666667,18.433333333333334
금천구,38,0,0,0.0,0.0,0,10-12세,0.0,0.0,0.0,0.0
금천구,39,2,0,1.0,0.0,2,10-12세,0.0,0.04,0.13333333333333333,19.066666666666666
금천구,40,0,0,0.0,0.0,0,10-12세,0.0,0.0,0.0,0.0
금천구,41,2,0,1.0,0.0,2,10-12세,0.0,0.04,0.13333333333333333,19.066666666666666
금천구,42,4,0,1.0,0.0,2,10-12세,0.0,0.08,0.13333333333333333,20.466666666666665
금천구,43,3,0,1.0,0.0,3,10-12세,0.0,0.06,0.2,21.099999999999998
금천구,44,1,0,1.0,1.0,1,10-12세,0.0,0.02,0.06666666666666667,27.03333333333333
금천구,45,2,0,1.0,0.0,2,10-12세,0.0,0.04,0.13333333333333333,19.066666666666666
금천구,46,0,0,0.0,0.0,0,10-12세,0.0,0.0,0.0,0.0
금천구,47,2,0,1.0,0.0,2,10-12세,0.0,0.04,0.13333333333333333,19.066666666666666
금천구,48,2,0,1.0,0.5,2,10-12세,0.0,0.04,0.13333333333333333,24.066666666666663
금천구,49,0,0,0.0,0.0,0,10-12세,0.0,0.0,0.0,0.0
금천구,50,0,0,0.0,0.0,0,10-12세,0.0,0.0,0.0,0.0
금천구,51,0,0,0.0,0.0,0,10-12세,0.0,0.0,0.0,0.0
금천구,52,2,0,1.0,0.0,2,10-12세,0.0,0.04,0.13333333333333333,19.066666666666666
영등포구,1,6,6,1.0,0.0,5,10-12세,1.0,0.12,0.3333333333333333,45.86666666666667
영등포구,2,2,2,1.0,0.5,2,10-12세,1.0,0.04,0.13333333333333333,44.06666666666666
영등포구,3,0,0,0.0,0.0,0,10-12세,0.0,0.0,0.0,0.0
영등포구,4,0,0,0.0,0.0,0,10-12세,0.0,0.0,0.0,0.0
영등포구,5,2,2,1.0,0.5,2,10-12세,1.0,0.04,0.13333333333333333,44.06666666666666
영등포구,6,1,0,1.0,0.0,1,10-12세,0.0,0.02,0.06666666666666667,17.033333333333335
영등포구,7,2,0,1.0,0.0,1,10-12세,0.0,0.04,0.06666666666666667,17.73333333333333
영등포구,8,13,0,1.0,0.6153846153846154,1,10-12세,0.0,0.26,0.06666666666666667,31.587179487179483
영등포구,9,1,0,1.0,0.0,1,10-12세,0.0,0.02,0.06666666666666667,17.033333333333335
영등포구,10,1,1,1.0,0.0,1,10-12세,1.0,0.02,0.06666666666666667,37.03333333333333
영등포구,11,9,8,1.0,0.8888888888888888,5,10-12세,0.8888888888888888,0.18,0.3333333333333333,54.63333333333333
영등포구,12,9,5,1.0,0.4444444444444444,2,10-12세,0.5555555555555556,0.18,0.13333333333333333,39.522222222222226
영등포구,13,4,2,1.0,0.5,3,10-12세,0.5,0.08,0.2,36.8
영등포구,14,3,1,1.0,0.3333333333333333,2,10-12세,0.3333333333333333,0.06,0.13333333333333333,29.76666666666667
영등포구,15,5,2,1.0,0.0,5,10-12세,0.4,0.1,0.3333333333333333,33.166666666666664
영등포구,16,2,2,1.0,0.5,2,10-12세,1.0,0.04,0.13333333333333333,44.06666666666666
영등포구,17,10,3,1.0,0.0,4,10-12세,0.3,0.2,0.26666666666666666,33.333333333333336
영등포구,18,7,4,1.0,0.14285714285714285,6,10-12세,0.5714285714285714,0.14,0.4,40.75714285714286
영등포구,19,10,7,1.0,0.0,5,10-12세,0.7,0.2,0.3333333333333333,42.666666666666664
영등포구,20,10,7,1.0,0.5,5,10-12세,0.7,0.2,0.3333333333333333,47.666666666666664
영등포구,21,4,2,1.0,0.0,4,10-12세,0.5,0.08,0.26666666666666666,33.13333333333334
영등포구,22,2,0,1.0,1.0,2,10-12세,0.0,0.04,0.13333333333333333,29.06666666666667
영등포구,23,2,0,1.0,0.5,2,10-12세,0.0,0.04,0.13333333333333333,24.066666666666663
영등포구,24,5,0,1.0,0.4,4,10-12세,0.0,0.1,0.26666666666666666,27.833333333333332
영등포구,25,1,0,1.0,0.0,1,10-12세,0.0,0.02,0.06666666666666667,17.033333333333335
영등포구,26,0,0,0.0,0.0,0,10-12세,0.0,0.0,0.0,0.0
영등포구,27,2,0,1.0,0.5,2,10-12세,0.0,0.04,0.13333333333333333,24.066666666666663
영등포구,28,0,0,0.0,0.0,0,10-12세,0.0,0.0,0.0,0.0
영등포구,29,1,0,1.0,0.0,1,10-12세,0.0,0.02,0.06666666666666667,17.033333333333335
영등포구,30,2,0,1.0,0.5,2,10-12세,0.0,0.04,0.13333333333333333,24.066666666666663
영등포구,31,1,0,1.0,0.0,1,10-12세,0.0,0.02,0.06666666666666667,17.033333333333335
영등포구,32,1,0,1.0,0.0,1,10-12세,0.0,0.02,0.06666666666666667,17.033333333333335
영등포구,33,2,0,1.0,0.0,2,10-12세,0.0,0.04,0.13333333333333333,19.066666666666666
영등포구,34,1,0,1.0,0.0,1,10-12세,0.0,0.02,0.06666666666666667,17.033333333333335
영등포구,35,0,0,0.0,0.0,0,10-12세,0.0,0.0,0.0,0.0
영등포구,36,3,0,1.0,0.0,3,10-12세,0.0,0.06,0.2,21.099999999999998
영등포구,37,0,0,0.0,0.0,0,10-12세,0.0,0.0,0.0,0.0
영등포구,38,1,0,1.0,0.0,1,10-12세,0.0,0.02,0.06666666666666667,17.033333333333335
영등포구,39,2,0,1.0,0.5,1,10-12세,0.0,0.04,0.06666666666666667,22.73333333333333
영등포구,40,2,0,1.0,0.0,2,10-12세,0.0,0.04,0.13333333333333333,19.066666666666666
영등포구,41,0,0,0.0,0.0,0,10-12세,0.0,0.0,0.0,0.0
영등포구,42,4,0,1.0,0.0,4,10-12세,0.0,0.08,0.26666666666666666,23.133333333333333
영등포구,43,1,0,1.0,0.0,1,10-12세,0.0,0.02,0.06666666666666667,17.033333333333335
영등포구,44,2,0,1.0,0.0,2,10-12세,0.0,0.04,0.13333333333333333,19.066666666666666
영등포구,45,2,0,1.0,0.0,2,10-12세,0.0,0.04,0.13333333333333333,19.066666666666666
영등포구,46,0,0,0.0,0.0,0,10-12세,0.0,0.0,0.0,0.0
영등포구,47,0,0,0.0,0.0,0,10-12세,0.0,0.0,0.0,0.0
영등포구,48,4,0,1.0,0.5,3,10-12세,0.0,0.08,0.2,26.8
영등포구,49,2,1,1.0,0.5,2,10-12세,0.5,0.04,0.13333333333333333,34.06666666666667
영등포구,50,1,0,1.0,0.0,1,10-12세,0.0,0.02,0.06666666666666667,17.033333333333335
영등포구,51,7,6,1.0,0.14285714285714285,2,10-12세,0.8571428571428571,0.14,0.13333333333333333,41.13809523809524
영등포구,52,1,0,1.0,0.0,1,10-12세,0.0,0.02,0.06666666666666667,17.033333333333335
동작구,1,12,5,1.0,0.0,3,10-12세,0.4166666666666667,0.24,0.2,35.73333333333334
동작구,2,0,0,0.0,0.0,0,10-12세,0.0,0.0,0.0,0.0
동작구,3,1,0,1.0,0.0,1,10-12세,0.0,0.02,0.06666666666666667,17.033333333333335
동작구,4,1,0,1.0,0.0,1,10-12세,0.0,0.02,0.06666666666666667,17.033333333333335
동작구,5,3,2,1.0,0.3333333333333333,2,10-12세,0.6666666666666666,0.06,0.13333333333333333,36.43333333333334
동작구,6,1,0,1.0,0.0,1,10-12세,0.0,0.02,0.06666666666666667,17.033333333333335
동작구,7,0,0,0.0,0.0,0,10-12세,0.0,0.0,0.0,0.0
동작구,8,0,0,0.0,0.0,0,10-12세,0.0,0.0,0.0,0.0
동작구,9,3,0,1.0,0.0,2,10-12세,0.0,0.06,0.13333333333333333,19.766666666666666
동작구,10,1,0,1.0,0.0,1,10-12세,0.0,0.02,0.06666666666666667,17.033333333333335
동작구,11,0,0,0.0,0.0,0,10-12세,0.0,0.0,0.0,0.0
동작구,12,4,2,1.0,0.25,3,10-12세,0.5,0.08,0.2,34.30000000000001
동작구,13,3,1,1.0,0.0,3,10-12세,0.3333333333333333,0.06,0.2,27.766666666666666
동작구,14,3,2,1.0,0.0,2,10-12세,0.6666666666666666,0.06,0.13333333333333333,33.1
동작구,15,2,0,1.0,0.0,1,10-12세,0.0,0.04,0.06666666666666667,17.73333333333333
동작구,16,5,5,1.0,0.0,2,10-12세,1.0,0.1,0.13333333333333333,41.16666666666667
동작구,17,5,3,1.0,0.0,5,10-12세,0.6,0.1,0.3333333333333333,37.166666666666664
동작구,18,12,6,1.0,0.25,6,10-12세,0.5,0.24,0.4,43.9
동작구,19,7,5,1.0,0.0,4,10-12세,0.7142857142857143,0.14,0.26666666666666666,39.51904761904762
동작구,20,24,21,1.0,0.8333333333333334,7,10-12세,0.875,0.48,0.4666666666666667,66.96666666666667
동작구,21,4,1,1.0,0.5,3,10-12세,0.25,0.08,0.2,31.799999999999994
동작구,22,2,1,1.0,0.0,2,10-12세,0.5,0.04,0.13333333333333333,29.06666666666667
동작구,23,1,0,1.0,0.0,1,10-12세,0.0,0.02,0.06666666666666667,17.033333333333335
동작구,24,1,0,1.0,0.0,1,10-12세,0.0,0.02,0.06666666666666667,17.033333333333335
동작구,25,1,0,1.0,0.0,1,10-12세,0.0,0.02,0.06666666666666667,17.033333333333335
동작구,26,0,0,0.0,0.0,0,10-12세,0.0,0.0,0.0,0.0
동작구,27,0,0,0.0,0.0,0,10-12세,0.0,0.0,0.0,0.0
동작구,28,0,0,0.0,0.0,0,10-12세,0.0,0.0,0.0,0.0
동작구,29,0,0,0.0,0.0,0,10-12세,0.0,0.0,0.0,0.0
동작구,30,1,0,1.0,1.0,1,10-12세,0.0,0.02,0.06666666666666667,27.03333333333333
동작구,31,1,0,1.0,0.0,1,10-12세,0.0,0.02,0.06666666666666667,17.033333333333335
동작구,32,0,0,0.0,0.0,0,10-12세,0.0,0.0,0.0,0.0
동작구,33,2,0,1.0,0.0,2,10-12세,0.0,0.04,0.13333333333333333,19.066666666666666
동작구,34,0,0,0.0,0.0,0,10-12세,0.0,0.0,0.0,0.0
동작구,35,0,0,0.0,0.0,0,10-12세,0.0,0.0,0.0,0.0
동작구,36,0,0,0.0,0.0,0,10-12세,0.0,0.0,0.0,0.0
동작구,37,1,0,1.0,1.0,1,10-12세,0.0,0.02,0.06666666666666667,27.03333333333333
동작구,38,2,0,1.0,0.0,2,10-12세,0.0,0.04,0.13333333333333333,19.066666666666666
동작구,39,1,0,1.0,0.0,1,10-12세,0.0,0.02,0.06666666666666667,17.033333333333335
동작구,40,3,3,1.0,0.0,1,10-12세,1.0,0.06,0.06666666666666667,38.43333333333333
동작구,41,0,0,0.0,0.0,0,10-12세,0.0,0.0,0.0,0.0
동작구,42,0,0,0.0,0.0,0,10-12세,0.0,0.0,0.0,0.0
동작구,43,2,0,1.0,0.0,2,10-12세,0.0,0.04,0.13333333333333333,19.066666666666666
동작구,44,0,0,0.0,0.0,0,10-12세,0.0,0.0,0.0,0.0
동작구,45,2,0,1.0,0.0,1,10-12세,0.0,0.04,0.06666666666666667,17.73333333333333
동작구,46,2,0,1.0,0.5,2,10-12세,0.0,0.04,0.13333333333333333,24.066666666666663
동작구,47,0,0,0.0,0.0,0,10-12세,0.0,0.0,0.0,0.0
동작구,48,1,0,1.0,0.0,1,10-12세,0.0,0.02,0.06666666666666667,17.033333333333335
동작구,49,4,0,1.0,0.0,3,10-12세,0.0,0.08,0.2,21.8
동작구,50,16,6,1.0,0.0,2,10-12세,0.375,0.32,0.13333333333333333,36.36666666666667
동작구,51,1,0,1.0,0.0,1,10-12세,0.0,0.02,0.06666666666666667,17.033333333333335
동작구,52,1,0,1.0,0.0,1,10-12세,0.0,0.02,0.06666666666666667,17.033333333333335
관악구,1,17,1,1.0,0.058823529411764705,3,10-12세,0.058823529411764705,0.34,0.2,32.66470588235294
관악구,2,0,0,0.0,0.0,0,10-12세,0.0,0.0,0.0,0.0
관악구,3,0,0,0.0,0.0,0,10-12세,0.0,0.0,0.0,0.0
관악구,4,0,0,0.0,0.0,0,10-12세,0.0,0.0,0.0,0.0
관악구,5,2,0,1.0,0.5,1,10-12세,0.0,0.04,0.06666666666666667,22.73333333333333
관악구,6,0,0,0.0,0.0,0,10-12세,0.0,0.0,0.0,0.0
관악구,7,0,0,0.0,0.0,0,10-12세,0.0,0.0,0.0,0.0
관악구,8,0,0,0.0,0.0,0,10-12세,0.0,0.0,0.0,0.0
관악구,9,2,0,1.0,0.0,2,10-12세,0.0,0.04,0.13333333333333333,19.066666666666666
관악구,10,1,0,1.0,0.0,1,10-12세,0.0,0.02,0.06666666666666667,17.033333333333335
관악구,11,0,0,0.0,0.0,0,10-12세,0.0,0.0,0.0,0.0
관악구,12,8,0,1.0,0.875,1,10-12세,0.0,0.16,0.06666666666666667,30.68333333333333
관악구,13,1,0,1.0,1.0,1,10-12세,0.0,0.02,0.06666666666666667,27.03333333333333
관악구,14,5,3,1.0,0.0,1,10-12세,0.6,0.1,0.06666666666666667,31.83333333333333
관악구,15,6,5,1.0,0.16666666666666666,2,10-12세,0.8333333333333334,0.12,0.13333333333333333,40.2
관악구,16,14,3,1.0,0.7142857142857143,4,10-12세,0.21428571428571427,0.28,0.26666666666666666,41.56190476190476
관악구,17,2,1,1.0,0.0,1,10-12세,0.5,0.04,0.06666666666666667,27.73333333333333
관악구,18,2,1,1.0,0.5,2,10-12세,0.5,0.04,0.13333333333333333,34.06666666666667
관악구,19,3,0,1.0,0.0,2,10-12세,0.0,0.06,0.13333333333333333,19.766666666666666
관악구,20,16,15,1.0,0.5,8,10-12세,0.9375,0.32,0.5333333333333333,60.61666666666666
관악구,21,4,0,1.0,0.5,3,10-12세,0.0,0.08,0.2,26.8
관악구,22,2,0,1.0,0.5,1,10-12세,0.0,0.04,0.06666666666666667,22.73333333333333
관악구,23,1,0,1.0,1.0,1,10-12세,0.0,0.02,0.06666666666666667,27.03333333333333
관악구,24,0,0,0.0,0.0,0,10-12세,0.0,0.0,0.0,0.0
관악구,25,1,0,1.0,1.0,1,10-12세,0.0,0.02,0.06666666666666667,27.03333333333333
관악구,26,1,1,1.0,1.0,1,10-12세,1.0,0.02,0.06666666666666667,47.033333333333324
관악구,27,4,0,1.0,0.75,3,10-12세,0.0,0.08,0.2,29.300000000000004
관악구,28,1,0,1.0,1.0,1,10-12세,0.0,0.02,0.06666666666666667,27.03333333333333
관악구,29,1,0,1.0,0.0,1,10-12세,0.0,0.02,0.06666666666666667,17.033333333333335
관악구,30,3,0,1.0,0.0,2,10-12세,0.0,0.06,0.13333333333333333,19.766666666666666
관악구,31,0,0,0.0,0.0,0,10-12세,0.0,0.0,0.0,0.0
관악구,32,2,0,1.0,0.5,2,10-12세,0.0,0.04,0.13333333333333333,24.066666666666663
관악구,33,1,0,1.0,1.0,1,10-12세,0.0,0.02,0.06666666666666667,27.03333333333333
관악구,34,0,0,0.0,0.0,0,10-12세,0.0,0.0,0.0,0.0
관악구,35,1,0,1.0,0.0,1,10-12세,0.0,0.02,0.06666666666666667,17.033333333333335
관악구,36,2,0,1.0,0.0,1,10-12세,0.0,0.04,0.06666666666666667,17.73333333333333
관악구,37,1,0,1.0,0.0,1,10-12세,0.0,0.02,0.06666666666666667,17.033333333333335
관악구,38,1,0,1.0,0.0,1,10-12세,0.0,0.02,0.06666666666666667,17.033333333333335
관악구,39,2,0,1.0,0.0,2,10-12세,0.0,0.04,0.13333333333333333,19.066666666666666
관악구,40,2,0,1.0,1.0,2,10-12세,0.0,0.04,0.13333333333333333,29.06666666666667
관악구,41,0,0,0.0,0.0,0,10-12세,0.0,0.0,0.0,0.0
관악구,42,1,0,1.0,0.0,1,10-12세,0.0,0.02,0.06666666666666667,17.033333333333335
관악구,43,0,0,0.0,0.0,0,10-12세,0.0,0.0,0.0,0.0
관악구,44,2,0,1.0,0.0,2,10-12세,0.0,0.04,0.13333333333333333,19.066666666666666
관악구,45,2,0,1.0,0.0,2,10-12세,0.0,0.04,0.13333333333333333,19.066666666666666
관악구,46,1,0,1.0,0.0,1,10-12세,0.0,0.02,0.06666666666666667,17.033333333333335
관악구,47,1,0,1.0,1.0,1,10-12세,0.0,0.02,0.06666666666666667,27.03333333333333
관악구,48,2,0,1.0,1.0,2,10-12세,0.0,0.04,0.13333333333333333,29.06666666666667
관악구,49,2,0,1.0,0.0,2,10-12세,0.0,0.04,0.13333333333333333,19.066666666666666
관악구,50,1,0,1.0,1.0,1,10-12세,0.0,0.02,0.06666666666666667,27.03333333333333
관악구,51,2,0,1.0,0.0,2,10-12세,0.0,0.04,0.13333333333333333,19.066666666666666
관악구,52,3,0,1.0,0.3333333333333333,2,10-12세,0.0,0.06,0.13333333333333333,23.099999999999998
서초구,1,24,22,1.0,0.7083333333333334,9,10-12세,0.9166666666666666,0.48,0.6,69.21666666666665
서초구,2,2,1,1.0,0.0,2,10-12세,0.5,0.04,0.13333333333333333,29.06666666666667
서초구,3,0,0,0.0,0.0,0,10-12세,0.0,0.0,0.0,0.0
서초구,4,3,2,1.0,0.6666666666666666,3,10-12세,0.6666666666666666,0.06,0.2,41.1
서초구,5,12,5,1.0,0.5,6,10-12세,0.4166666666666667,0.24,0.4,44.733333333333334
서초구,6,3,3,1.0,1.0,3,10-12세,1.0,0.06,0.2,51.1
서초구,7,5,0,0.8,0.4,3,10-12세,0.0,0.1,0.2,23.5
서초구,8,3,2,1.0,0.6666666666666666,3,10-12세,0.6666666666666666,0.06,0.2,41.1
서초구,9,6,2,1.0,0.5,4,10-12세,0.3333333333333333,0.12,0.26666666666666666,36.199999999999996
서초구,10,6,0,0.8333333333333334,0.16666666666666666,3,10-12세,0.0,0.12,0.2,22.366666666666664
서초구,11,7,0,1.0,0.14285714285714285,4,10-12세,0.0,0.14,0.26666666666666666,26.661904761904765
서초구,12,7,2,1.0,0.0,4,10-12세,0.2857142857142857,0.14,0.26666666666666666,30.947619047619046
서초구,13,7,1,1.0,0.0,4,10-12세,0.14285714285714285,0.14,0.26666666666666666,28.09047619047619
서초구,14,4,3,1.0,0.0,2,10-12세,0.75,0.08,0.13333333333333333,35.46666666666667
서초구,15,8,0,1.0,0.125,6,10-12세,0.0,0.16,0.4,29.849999999999998
서초구,16,6,1,1.0,0.3333333333333333,5,10-12세,0.16666666666666666,0.12,0.3333333333333333,32.53333333333333
서초구,17,7,3,1.0,0.14285714285714285,5,10-12세,0.42857142857142855,0.14,0.3333333333333333,36.56666666666666
서초구,18,17,9,1.0,0.23529411764705882,9,10-12세,0.5294117647058824,0.34,0.6,51.84117647058824
서초구,19,3,1,0.6666666666666666,0.0,3,10-12세,0.3333333333333333,0.06,0.2,22.766666666666666
서초구,20,15,7,1.0,0.4,5,10-12세,0.4666666666666667,0.3,0.3333333333333333,45.49999999999999
서초구,21,11,0,0.9090909090909091,0.5454545454545454,5,10-12세,0.0,0.22,0.3333333333333333,33.45757575757576
서초구,22,14,6,1.0,0.21428571428571427,4,10-12세,0.42857142857142855,0.28,0.26666666666666666,40.84761904761905
서초구,23,7,1,1.0,0.0,4,10-12세,0.14285714285714285,0.14,0.26666666666666666,28.09047619047619
서초구,24,6,2,1.0,0.3333333333333333,4,10-12세,0.3333333333333333,0.12,0.26666666666666666,34.53333333333333
서초구,25,8,1,1.0,0.75,2,10-12세,0.125,0.16,0.13333333333333333,33.266666666666666
서초구,26,5,0,1.0,0.6,1,10-12세,0.0,0.1,0.06666666666666667,25.83333333333333
서초구,27,4,0,1.0,0.25,4,10-12세,0.0,0.08,0.26666666666666666,25.63333333333333
서초구,28,3,0,1.0,0.3333333333333333,3,10-12세,0.0,0.06,0.2,24.433333333333334
서초구,29,6,0,1.0,0.16666666666666666,3,10-12세,0.0,0.12,0.2,24.866666666666667
